Station,Latitude,Longitude,Data Acquisition Time,temperature_c,humidity_pct,wind_speed_kmh,wind_direction_deg
Almora_1,29.59631389,79.65005556,2024-10-03 08:00:00,15.8,86,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-03 09:00:00,19.0,78,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-03 10:00:00,24.0,65,0.6,168
Almora_1,29.59631389,79.65005556,2024-10-03 11:00:00,-0.9,2,0.6,345
Almora_1,29.59631389,79.65005556,2024-10-03 12:00:00,25.4,70,1.0,1
Almora_1,29.59631389,79.65005556,2024-10-03 13:00:00,25.3,73,1.1,22
Almora_1,29.59631389,79.65005556,2024-10-03 14:00:00,25.7,76,0.9,348
Almora_1,29.59631389,79.65005556,2024-10-03 15:00:00,24.0,82,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-03 16:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-03 17:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-03 18:00:00,21.3,88,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-03 19:00:00,19.8,90,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-03 20:00:00,18.9,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-03 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-03 22:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-03 23:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-04 00:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 01:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 02:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-04 03:00:00,-5.1,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-04 04:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 05:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-04 06:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 07:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 08:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-04 09:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-04 10:00:00,-0.9,2,0.6,280
Almora_1,29.59631389,79.65005556,2024-10-04 11:00:00,-0.9,2,0.7,326
Almora_1,29.59631389,79.65005556,2024-10-04 12:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-04 13:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 14:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 15:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-04 16:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 17:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-04 18:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-04 19:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-04 20:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-04 21:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-04 22:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-04 23:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 00:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-05 01:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 02:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 03:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-05 04:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 05:00:00,-0.9,2,0.6,289
Almora_1,29.59631389,79.65005556,2024-10-05 06:00:00,-0.9,2,2.3,273
Almora_1,29.59631389,79.65005556,2024-10-05 07:00:00,-0.9,2,2.3,271
Almora_1,29.59631389,79.65005556,2024-10-05 08:00:00,-0.9,2,2.2,268
Almora_1,29.59631389,79.65005556,2024-10-05 09:00:00,12.4,82,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-05 10:00:00,23.4,71,0.9,297
Almora_1,29.59631389,79.65005556,2024-10-05 11:00:00,23.8,73,1.0,349
Almora_1,29.59631389,79.65005556,2024-10-05 12:00:00,24.3,74,1.4,354
Almora_1,29.59631389,79.65005556,2024-10-05 13:00:00,22.5,80,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-05 14:00:00,22.7,82,0.6,326
Almora_1,29.59631389,79.65005556,2024-10-05 15:00:00,22.8,84,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-05 16:00:00,21.1,80,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-05 17:00:00,22.2,85,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-05 18:00:00,21.3,87,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 19:00:00,20.0,90,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 20:00:00,19.2,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-05 21:00:00,18.3,92,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-05 22:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-05 23:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 00:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 01:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-06 02:00:00,10.6,89,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 03:00:00,16.4,92,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-06 04:00:00,16.2,92,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-06 05:00:00,16.0,92,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-06 06:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 07:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 08:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 09:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-06 10:00:00,-0.9,2,0.7,336
Almora_1,29.59631389,79.65005556,2024-10-06 11:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-06 12:00:00,-0.9,2,0.7,353
Almora_1,29.59631389,79.65005556,2024-10-06 13:00:00,-0.9,2,0.5,292
Almora_1,29.59631389,79.65005556,2024-10-06 14:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-06 19:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 20:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 21:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-06 22:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-06 23:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 00:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 01:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 02:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-07 03:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 04:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-07 05:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-07 06:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 07:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-07 08:00:00,17.2,93,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 09:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 10:00:00,-0.9,2,0.6,331
Almora_1,29.59631389,79.65005556,2024-10-07 11:00:00,-0.9,2,1.6,6
Almora_1,29.59631389,79.65005556,2024-10-07 12:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 13:00:00,-0.9,2,0.8,100
Almora_1,29.59631389,79.65005556,2024-10-07 14:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 15:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 16:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-07 17:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 18:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 19:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 20:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-07 22:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-07 23:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 00:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 01:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 02:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 03:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 04:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 05:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-08 06:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-08 07:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 08:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 09:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-08 10:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-08 11:00:00,-0.9,2,1.1,311
Almora_1,29.59631389,79.65005556,2024-10-08 12:00:00,-0.9,2,1.0,80
Almora_1,29.59631389,79.65005556,2024-10-08 13:00:00,-0.9,2,0.5,258
Almora_1,29.59631389,79.65005556,2024-10-08 14:00:00,-0.9,2,0.6,271
Almora_1,29.59631389,79.65005556,2024-10-08 15:00:00,-0.9,2,0.5,327
Almora_1,29.59631389,79.65005556,2024-10-08 16:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 17:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-08 18:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 19:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-08 20:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-08 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 22:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-08 23:00:00,16.2,92,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 00:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 01:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 02:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-09 03:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 04:00:00,8.9,82,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 05:00:00,14.0,92,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-09 06:00:00,13.8,92,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 07:00:00,9.9,93,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 08:00:00,15.6,93,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-09 09:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 10:00:00,-0.9,2,0.6,346
Almora_1,29.59631389,79.65005556,2024-10-09 11:00:00,24.0,74,0.9,2
Almora_1,29.59631389,79.65005556,2024-10-09 12:00:00,23.8,74,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-09 13:00:00,21.8,80,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-09 14:00:00,22.1,82,0.9,334
Almora_1,29.59631389,79.65005556,2024-10-09 15:00:00,22.5,80,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 16:00:00,21.8,82,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 17:00:00,20.9,84,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 18:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 19:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 20:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-09 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-09 22:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-09 23:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-10 00:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 01:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-10 02:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 03:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-10 04:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 05:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 06:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 07:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-10 08:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-10 09:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 10:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-10 11:00:00,-0.9,2,0.8,338
Almora_1,29.59631389,79.65005556,2024-10-10 12:00:00,-0.9,2,1.0,356
Almora_1,29.59631389,79.65005556,2024-10-10 13:00:00,-0.9,2,1.4,331
Almora_1,29.59631389,79.65005556,2024-10-10 14:00:00,-0.9,2,0.6,218
Almora_1,29.59631389,79.65005556,2024-10-10 15:00:00,-0.9,2,0.5,296
Almora_1,29.59631389,79.65005556,2024-10-10 16:00:00,-0.9,2,0.5,226
Almora_1,29.59631389,79.65005556,2024-10-10 17:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 18:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-10 19:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-10 20:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-10 21:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 22:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-10 23:00:00,13.7,88,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 00:00:00,13.7,88,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 01:00:00,13.6,87,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-11 02:00:00,13.4,87,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 03:00:00,13.1,87,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 04:00:00,12.4,87,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 05:00:00,13.0,88,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-11 06:00:00,13.2,89,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-11 07:00:00,13.5,90,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 08:00:00,16.2,85,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 09:00:00,19.7,74,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 10:00:00,-0.9,2,0.6,349
Almora_1,29.59631389,79.65005556,2024-10-11 11:00:00,-0.9,2,1.0,357
Almora_1,29.59631389,79.65005556,2024-10-11 12:00:00,25.1,56,0.8,5
Almora_1,29.59631389,79.65005556,2024-10-11 13:00:00,25.6,59,1.2,289
Almora_1,29.59631389,79.65005556,2024-10-11 14:00:00,24.2,66,0.8,53
Almora_1,29.59631389,79.65005556,2024-10-11 15:00:00,22.8,73,0.5,277
Almora_1,29.59631389,79.65005556,2024-10-11 16:00:00,22.1,75,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 17:00:00,20.5,81,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-11 18:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-11 19:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-11 20:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-11 21:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-11 22:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-11 23:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 00:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-12 01:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 02:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-12 03:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 04:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 05:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 06:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 07:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 08:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 09:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-12 10:00:00,-0.9,2,1.0,344
Almora_1,29.59631389,79.65005556,2024-10-12 11:00:00,-0.9,2,0.7,259
Almora_1,29.59631389,79.65005556,2024-10-12 12:00:00,-0.9,2,0.8,359
Almora_1,29.59631389,79.65005556,2024-10-12 13:00:00,-0.9,2,1.0,341
Almora_1,29.59631389,79.65005556,2024-10-12 14:00:00,-0.9,2,0.7,115
Almora_1,29.59631389,79.65005556,2024-10-12 15:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-12 16:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-12 17:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 18:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 19:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 20:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-12 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-12 22:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-12 23:00:00,14.9,91,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-13 00:00:00,14.8,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-13 01:00:00,14.4,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-13 02:00:00,13.8,91,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 03:00:00,13.5,93,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-13 04:00:00,13.4,93,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-13 05:00:00,13.2,92,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-13 06:00:00,11.8,91,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 07:00:00,13.5,92,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 08:00:00,15.7,88,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 09:00:00,19.0,73,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-13 10:00:00,22.7,61,0.9,355
Almora_1,29.59631389,79.65005556,2024-10-13 11:00:00,23.8,63,0.9,265
Almora_1,29.59631389,79.65005556,2024-10-13 12:00:00,23.1,69,2.1,27
Almora_1,29.59631389,79.65005556,2024-10-13 13:00:00,22.9,71,1.0,348
Almora_1,29.59631389,79.65005556,2024-10-13 14:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-13 15:00:00,14.6,45,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-13 16:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 17:00:00,20.0,81,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-13 18:00:00,18.4,85,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-13 19:00:00,17.1,89,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-13 20:00:00,16.6,91,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 21:00:00,10.1,81,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-13 22:00:00,15.7,91,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-13 23:00:00,15.1,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 00:00:00,15.3,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 01:00:00,14.9,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 02:00:00,14.9,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 03:00:00,14.7,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 04:00:00,15.1,92,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 05:00:00,15.1,92,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 06:00:00,15.3,91,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-14 07:00:00,15.4,91,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-14 08:00:00,17.0,87,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 09:00:00,19.2,76,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-14 10:00:00,21.9,69,0.8,274
Almora_1,29.59631389,79.65005556,2024-10-14 11:00:00,21.8,73,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-14 12:00:00,21.6,74,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-14 13:00:00,14.2,70,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 14:00:00,13.1,65,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-14 15:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-14 16:00:00,21.5,71,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-14 17:00:00,19.0,77,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-14 18:00:00,11.5,75,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 19:00:00,15.9,88,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 20:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 21:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 22:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-14 23:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 00:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 01:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-15 02:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-15 03:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 04:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 05:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 06:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 07:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 08:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 09:00:00,18.1,81,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 10:00:00,22.5,67,0.6,308
Almora_1,29.59631389,79.65005556,2024-10-15 11:00:00,22.8,67,0.5,327
Almora_1,29.59631389,79.65005556,2024-10-15 12:00:00,22.9,71,0.9,357
Almora_1,29.59631389,79.65005556,2024-10-15 13:00:00,23.0,71,0.6,296
Almora_1,29.59631389,79.65005556,2024-10-15 14:00:00,22.3,74,0.5,309
Almora_1,29.59631389,79.65005556,2024-10-15 15:00:00,21.3,78,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 16:00:00,21.4,79,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-15 17:00:00,19.9,83,0.5,92
Almora_1,29.59631389,79.65005556,2024-10-15 18:00:00,18.4,86,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 19:00:00,17.1,89,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-15 20:00:00,16.4,90,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-15 21:00:00,15.9,91,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 22:00:00,15.3,91,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-15 23:00:00,14.8,91,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-16 00:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-16 01:00:00,6.4,37,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-16 02:00:00,-0.9,2,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-16 03:00:00,12.3,88,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-16 04:00:00,12.2,90,0.2,359
Almora_1,29.59631389,79.65005556,2024-10-16 05:00:00,12.3,90,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-16 06:00:00,-0.9,2,0.0,0
Almora_1,29.59631389,79.65005556,2024-10-16 07:00:00,-0.9,2,1.4,275
Almora_1,29.59631389,79.65005556,2024-10-16 08:00:00,14.4,91,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-16 09:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-16 10:00:00,21.6,63,0.8,4
Almora_1,29.59631389,79.65005556,2024-10-16 11:00:00,22.7,64,0.7,346
Almora_1,29.59631389,79.65005556,2024-10-16 12:00:00,-0.9,2,1.3,322
Almora_1,29.59631389,79.65005556,2024-10-16 13:00:00,-0.9,2,0.7,322
Almora_1,29.59631389,79.65005556,2024-10-16 14:00:00,-0.9,2,0.4,359
Almora_1,29.59631389,79.65005556,2024-10-16 15:00:00,-0.9,2,0.3,359
Almora_1,29.59631389,79.65005556,2024-10-16 16:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-16 17:00:00,-0.9,2,0.1,359
Almora_1,29.59631389,79.65005556,2024-10-16 18:00:00,-0.9,2,0.0,0
